tweet text,location
"RT @rmuse: No, Bernie Sanders Was Not “The” Pioneer For Marriage Equality https://t.co/7qOcKVt4FF #p2 #LGBT #HRC #CTL #topprog #p2b #feelth…",TX
"RT @Iblogtoglasgow: This single fact fair puts Trump's gas at a peep!

Click to view... https://t.co/gr6wCEKZK0",CA
RT @the_intercept: Hillary Clinton laughs when @lhfang asks if she'll release Goldman Sachs speech transcripts https://t.co/TQg4aaKtQl http…,CO
"Bush mentions Trump's comments regarding his mother's endorsement. ""Trump insulted my mother last night. He better be careful."" #JebInPelham",MA
"RT @AdamBaldwin: ""Have You Ever Seen Anything Like It? GOP Tries to Kill Both Its Front-Runners.""
https://t.co/fCaUfpy7nN",TX
"RT @BruceBourgoine: One of these is not like the others... 
#GOP #nhpolitics #UniteBlue #p2 https://t.co/6gaNuCppF4",MA
.@TedCruz ending on ripping to shreds the Iranian nuclear deal. Cheers ring out. #IACaucus,IA
"RT @realDonaldTrump: Heading now to Pella, Iowa. Big crowd! Remember, Trump is a big buyer of Pella windows. See you soon!",WA
"@Ash48SPN @SPN_sil Both r equally worse, along w/ media who build up Trump &amp; validate him by their ratings-hungry press. Wheres the outrage?",AZ
RT @courtneyo: Feeling the Bern in #denver #FeelTheBern #MarchForBernie #gobernie https://t.co/8ILOc4MD4L,CO
Katrina Pearson's tweet is my Exhibit J Trump is trying to sabotage his campaign.,VA
@RickCanton @realDonaldTrump @megynkelly you're seriously hurting Rubio and the party by sounding like a moron. It's pathetic.,MA
@RickCanton @realDonaldTrump @megynkelly you're seriously hurting Rubio and the party by sounding like a moron. It's pathetic.,MA
"Trump at rally: I could ""shoot somebody and I wouldn’t lose voters” https://t.co/36picW7aSo https://t.co/azhxNEYQlr",CA
Donald Trump Says He ‘Could Shoot Somebody’ and Not Lose Voters via https://t.co/j8SxWDlpOE https://t.co/uqAMoq6LFW https://t.co/11d03FdRkx,NY
This is why I resigned as a GOP precinct committeeman: https://t.co/TghkI5zgGg,AZ
RT @luke_holman57: Did #Russia read Hillary Clinton's emails? Robert Gates says the odds are 'pretty high.' https://t.co/5MVw4WpUNU https:/…,TX
RT @JBStonestreet: There is nothing Christian about the arrogance of @realDonaldTrump... nothing. https://t.co/KT73KKovQZ,MN
"F"" this guy. The #GOP earned him
Donald Trump says he could shoot someone and not lose voters https://t.co/yx1HWUR38w via @HuffPostPol",WI
RT @ThePerezHilton: @bkbkmorgan @Bethenny @Kmart @realDonaldTrump She thinks she didn't say anything wrong. Check her recent tweets. #Racis…,MI
"RT @Kris_Sacrebleu: Noted. Trump supporter unable to articulate ways Trump Has helped avg Americans. 

Thanks.  https://t.co/zIie2nmCf8",NY
"RT @RichLowry: A couple of months ago, @realDonaldTrump wanted me fined by the FCC; now his supporters want NR audited by the IRS #makingou…",FL
"Please tell me this is real: ""Third Grader’s Netflix Analogy Hilariously Explains Why Trump Shouldn’t Be President""  https://t.co/8kU9FPOxDT",NV
"""He could've worded it better""--U think???

Trump Jokes He Could 'Shoot Somebody' Without Losing Support - - https://t.co/1C2GjQQosu",ME
RT @jamesplake721: Shame on @tedcruz @NRO THIS IS A NUT! @OREILLYFACTOR YOU SEE THIS? WOW https://t.co/ZLFWhpr2Wa,CA
RT @bkbkmorgan: @ThePerezHilton @Bethenny @Kmart @realDonaldTrump wow guess skinny girl has a skinny mind too.  Hope this racist thinks abo…,MI
"Trump or Cruz? No Sweat, Wall Street's Big Republican Donors Say https://t.co/SrXtK5NDgV @maxabelson",TX
@panegron @rosevine3 @BernieSanders He can win over tens of thousands by taking a stand for Palestinians.https://t.co/dlIMT4e4Jd,MA
"RT @dens1984: https://t.co/yr0bY9bEa5 Trumps main goal in life is to destroy others and their lives ""for fun"".",CA
RT @VoteMattSchultz: .@glennbeck endorses @tedcruz for President!!! https://t.co/ozsOcDJMLA,IN
MT @davidWeissman3: Americans For #TedCruz in Jerusalem. #CruzCrewIsrael https://t.co/RPQ4fkIMH2 #CruzCrew #PJNET,ME
@LexieStJay @DenisePouchet @BernieSanders All of this not electable talk is sounding more and more like nonsense.,VA
RT @Matthops82: Trump and his supporters http://t.co/MumU2PjjpM,CA
Ted Cruz for President: Americans aren't fooled by hype!  learn more by downloading his official app: https://t.co/DmGUYR4CGS,TN
"@JoshCrawfordNE @ForecasterEnten So, give nomination to Trump or Cruz? Bush is going with ""down the road"" strategy:SEC,NY,Cal primaries",MD
Currently reading Trump: My Supporters Would Stick with Me through Shooting https://t.co/7XZouCV6DJ,AK
"RT @expatina: Yes, in spite of baseless smears, Hillary is by far the favorite. #ImWitHer via @Lee_in_Iowa  https://t.co/2DgYQ3q9Ex",FL
RT @Ricky_Vaughn99: Donald Trump op-ed: My vision for a culture of life. #TrumpIsLove #TrumpIsLife https://t.co/IkfT4r0Ikl,CA
"RT @asytgahsfyhotm1: .@TedCruz lying about Whistleblowers
#Trump
https://t.co/b8daHDeZkg",CA
"RT @NationalNurses: Nurses on the #BernieBus, including Iowa nurse Kris Dixon &amp; NNU Co-Prez Jean Ross, w/ @BernieSanders! #IACaucus https:/…",AZ
"After losing the 2016 presidential election, will @HillaryClinton regret telling the families her #Benghazi  lie?   https://t.co/VwjpTGJos6",TN
Just unofficially announced I'm running for Congress to a Republican college friend and he said he was all on board D+1,IL
RT @JillPickleLand: conclusion of a great march... vote Rahm out get Bernie in... At the Board of Trade #MarchForBernie #FeelTheBern https:…,NY
RT @JillPickleLand: conclusion of a great march... vote Rahm out get Bernie in... At the Board of Trade #MarchForBernie #FeelTheBern https:…,NY
"RT @tomhbunting: Crowd at #marchforbernie is mostly young, scattered families, and very cold. #jr103 #berniesanders #boston https://t.co/Fp…",FL
@realDonaldTrump when will you be coming to Ohio.,OH
"RT @eschirmer2: .@Reince @GOP Given @megynkelly has used TV show to attack @realDonaldTrump nightly for months, why is she in debate https:…",CA
"On Palin, Trump says Cruz ""assumed"" he was getting her endorsement.   We know how that ended",NY
Trump: I could shoot a person and not lose votes https://t.co/BwF6oNHNjj via @usatoday,FL
"RT @RobynGottlieb: This is what a Grassroots Movement looks like. 

At #MarchForBernie #Portland we #FeelTheBern. #Bernie2016 https://t.co/…",OR
@sueEllen1964 Did you hear Trump say he could shoot somebody and people would still vote for him?,TX
"RT @P0TUS: BREAKING: GOP Gov who called Obama ""petulant child"" days ago is 24 hrs from begging for federal aid. #blizzard2016 https://t.co/…",NC
"well, at least he didn't call me a democrat. them's fighting words. https://t.co/EVqqqfABHu",TX
RT @nhdogmom: Outstanding!!! Listen==&gt;&gt;Hillary Clinton Advocates for Women’s Rights https://t.co/TSw9VlqRMk via @YouTube,CA
RT @JimKilbane: #DontLooknowbut These #Gop #trolls r making #America the laughing stock of the world. #VoteOutGOP &amp; save some face https://…,WI
"RT @FoxNews: .@realDonaldTrump leads the GOP field, followed by @tedcruz in 2nd, &amp; @marcorubio in 3rd. @ANHQDC https://t.co/jgFJC9hWae",OH
"@SpecialKMB1969 
Very Conservative here; no surprise. Just realize that Trump is the only choice that makes any sense. Plus I respect him.",MI
RT @nickspencer: He'd certainly be putting this to the test if elected https://t.co/UEUgKOUJHy,OK
"RT @weknowwhatsbest: Because of the snow storm, the State Dept won't be able to release any more Hillary emails until the Democrat primarie…",CA
"If @SenTedCruz could stop lying every time he opens his mouth, that'd be great... https://t.co/QX3KhN2Llr",AZ
RT @JoeMyGod: Donald Trump: I Could Shoot Somebody In The Middle Of Fifth Avenue And Not Lose Any ... - https://t.co/LTSOXyQhr7 https://t.c…,MD
"RT @Salon: The truth about Flint: Kids drank poisoned water because of the GOP’s radical, anti-democratic “reforms” https://t.co/q5gfWN3fDd",WA
RT @RadioFreeRon: Who is your pick to win the Republican nomination in 2016? Please #RT #tcot #Election 2016,OK
Donald Trump Says He ‘Could Shoot Somebody’ and Not Lose Voters via https://t.co/qAhKndrRXR https://t.co/0StUCPIvTX https://t.co/D1FuXY4pL3,CA
WBRC: Poll: Trump leads GOP field in Alabama #alpolitics  https://t.co/qIe25vJxct,AL
Hahahaha greatest quote made yet https://t.co/qkXff5idO0,MA
Quote taken from an excellent open letter to Mark Levin exposing Ted Cruz's political lies. https://t.co/DTiYcSUYh4  https://t.co/JO2hVE9zzO,CA
"For some reason, this reminds of Dan Aykroyd's character in Tommy Boy.  https://t.co/O4i9hhBNIk",VA
RT @rickwtyler: Glenn Beck endorses Ted Cruz https://t.co/20qlNX3pRM,FL
RT @ruinedpicnic: donald trump looks like the villain in a movie where the hero is a dog,AZ
"RT @kitonlove: Indy #MarchForBernie we had great speakers, terrific energy and the best way to beat the cold is to #FeelTheBern !!! https:/…",AZ
Donald Trump Says He ‘Could Shoot Somebody’ and Not Lose Voters via https://t.co/ytNuD59kwh https://t.co/MAo1Y8kIS2 https://t.co/REU3ALfyxM,NY
Man Sends a Big Screw You to Donald Trump From Beyond the Grave by @msolis14 https://t.co/a3hUvAnIfz via @MicNews,CA
@AdamBomb7878 @Torydantic @AnnCoulter you're one of those #Trumpsters whose blind cult-like devotion to #Trump makes you politically obtuse.,AL
"RT @KTLA: Trump at rally: I could ""shoot somebody and I wouldn’t lose voters” https://t.co/36picW7aSo https://t.co/azhxNEYQlr",CA
Watch: Donald Trump Brags He's So Popular He Could 'Shoot Somebody' And Not Lose Any Voters https://t.co/bmY0qkyMLV,OR
Trump: 'I could stand in the middle of 5th Avenue and SHOOT SOMEBODY and I wouldn’t lose ANY voters.' https://t.co/KcJ3Y6xw0t,OH
Donald Trump Says He ‘Could Shoot Somebody’ and Not Lose Voters via https://t.co/pTEoX8EVbr https://t.co/1RqbUp7zx7 https://t.co/1iat3ufBrg,NM
"RT @benshapiro: No, we object to you using the public use clause for private use in violation of the Constitution. https://t.co/Fw0dWwwps3",TN
"@JaredWyand @TACP_TICK @TFinn82 @CandaceJones425 @ChuckNellis When you pay $50/head, you can get a lot of people ie Trump Treat.",NC
RT @LAWomen4Bernie: #MarchforBernie right now in New Orleans! #FeeltheBern @People4Bernie @Women4Bernie https://t.co/vrtalWTjl4,NJ
RT @mugsbubs1: EVERYTHING wrong in the country has a RACIST streak at its CORE... But there's NO racism.. /s https://t.co/A8gAcrHKmd,PA
Grayson has no standing. Only someone that would be damaged like another candidate for prez can file.  https://t.co/pdA9iTQNIm,TX
RT @charlescwcooke: He thinks you’re stupid. https://t.co/QLGukrtlH6,NC
"@the_intercept @okdave Nothing about this is funny, Hillary. UR a nightmare 

#Bernie2016 #FeelTheBern",CA
"RT @MsAvaArmstrong: However, if Trump is last man standing with an (R) next to his name, he will get my vote. https://t.co/H26Eb95qGb",TX
RT @CNN: .@realDonaldTrump says he could shoot people and still wouldn't lose voters https://t.co/DuYoOGKE9y https://t.co/mEIQ7vVS3P,TX
Donald Trump Says He ‘Could Shoot Somebody’ and Not Lose Voters via https://t.co/tt5LfsfEAC https://t.co/DIF2VOVPfF https://t.co/POKwUBYdCb,NY
RT @mychloegirl6124: Look what made CNN. @ChuckNellis  https://t.co/MWgw7BUI6I,TN
This 4 min grassroots video will make you #feelthebern! https://t.co/3zMrTEz7lX via @YouTube #wearebernie #berniesanders2016,OR
"If I'm elected President, on the 1st day of office, I will rip to shreds this awful Iranian deal. -@TedCruz #CruzTownHall",IN
@reaIDonaldTrunp @HillaryClinton you are one nasty piece of shit Donald,TX
"RT @billclunie: Trump: ""I could stand in the middle of 5th Avenue with my schlong hanging out retweeting neo-nazis and not lose votes.""",NY
"RT @billclunie: Trump: ""I could stand in the middle of 5th Avenue with my schlong hanging out retweeting neo-nazis and not lose votes.""",NC
"RT @davidaxelrod: .@ChuckGrassley at @realDonaldTrump rally? Frantic to derail @tedcruz in IA before he picks up steam, establishment Rs pl…",MD
RT @Lenafreed: That's what I'm hoping &amp; WORKING for #FeelTheBern  https://t.co/JdfxQZwdQ1,NY
RT @JBStonestreet: There is nothing Christian about the arrogance of @realDonaldTrump... nothing. https://t.co/KT73KKovQZ,AL
@ThomasARoberts @marieann66 @MSNBC Ted Cruz takes responsibility for blizzard in NYC,IN
RT @Mediaite: Trump Spokeswoman's Twitter History Is a Goldmine of Embarrassment https://t.co/nKYmclIMF7 https://t.co/VUYj7JUojZ,WI
"RT @ColMorrisDavis: Hey, if the Lemmings won't flinch if he commits first degree murder they won't blink at reviving Dixie. https://t.co/Eb…",TN
RT @risetoflyy: CRUZ IS A FRAUD. PLS RT! IF YOU KNOW ANYONE IN MEDIA FOR TRUMP PLS GET THIS WELL RESEARCHED FACTUAL STORY TO THEM.  https:/…,CA
RT @JoePerticone: literally trying to buy an election https://t.co/kRUo8v64x0,ME
RT @SouthParkVid: Donald Trump be like 😂😂 https://t.co/3eXh5V1vso,WA
Donald Trump Says He ‘Could Shoot Somebody’ and Not Lose Voters https://t.co/JJLJJvV6TJ,NY
Kasich is right. Not a bad candidate himself https://t.co/KiIqx9ob7c,OH
RT @KazmierskiR: https://t.co/V0Sm01cBpO  You should do more thorough research &gt;@ProudInfidelGal @TrumpViewTower @zeitgeist2o12 Misconstruc…,NJ
"RT @KOAA: During rally, Trump says his supporters are so loyal they would stick with him even if he shot someone

Read more: https://t.co/u…",CO
"RT @PolitiFact: No, Martin Luther King Jr. was not a Republican. https://t.co/JT2hlNgLDc https://t.co/KsoTCWr3D9",TX
RT @jk_rowling: How horrible.  Voldemort was nowhere near as bad. https://t.co/hFO0XmOpPH,CA
Hey Chicago. #BanksGotBailedOut #weGotSoldOut #FeelTheBern https://t.co/VHxgDU6GY9,IL
Yes! This. When will a rival put the widow Trump kicked out of her home using eminent domain to build a casino? https://t.co/rZvmv1Qk4E,TN
"RT @ZionsvilleGOP: Watch Ted Cruz &amp; Glenn Beck rally ""live"" in 15 minutes:
https://t.co/jyNJQ5Y6Ca
@KayQuirk1 @tedcruz @Indiana4Cruz @glenn…",IA
RT @PegHelgerson: Incredible #MarchForBernie in downtown #Portland right now!  Are YOU here? #FeelTheBern  # Bernie 2016@Bernie_PDX,AZ
Chiropractor's Dying Wish to Mourners: Please Do Not Vote for Donald Trump https://t.co/IMQrtL2hE3 #nottheonion,TN
"How #BernieSanders will pay for his proposals: https://t.co/zRtLRTH0NF
#FeelTheBern #WeAreBernie",CA
"RT @OhNoSheTwitnt: Things that would cause Trump to lose supporters:
-A kind word about an opponent
-Shaking hands with a Muslim 
-A single…",MS
"RT @BlackEyeBlog: When @BernieSanders is talking truth is to be heard.
#FeelTheBern 
#BlackLivesMatter https://t.co/ggFgsTMH96",WA
RT @politico: Glenn Beck endorses Ted Cruz https://t.co/a7likUmPAc | Getty https://t.co/LWruYJ7Ifm,NY
@StevenCSexton @tedcruz @theblaze @DocThompsonShow I've had to block a lot of so called conservatives.,UT
RT @HeerJeet: Note who Trump is re-tweeting: TheSouthwasRite -- third time he's retweeted a white nationalist. A pattern.  https://t.co/SKM…,TX
RT @TexasObserver: New data proves Ted Cruz wrong on climate change ... again! https://t.co/0hrjqKoUBL,TX
Trump rally live right now https://t.co/WMQ8LGvrfz,TX
Trump says he could shoot someone &amp; not lose votes https://t.co/Staw1temA9 Immature God complex much? https://t.co/01w2RJ2noQ?,GA
"RT @realDonaldTrump: Wow! Ted Cruz received $487K in campaign contributions, $11M from a NY hedge fund mogul, &amp; $1M low int. loan from Gold…",CA
RT @OhNoSheTwitnt: I don't know what's scarier. The fact that Trump said he could shoot someone and not lose any voters or the fact that he…,IL
"Retweeted Rhonda Kazmierski (@KazmierskiR):

https://t.co/yeSyvwxcwu  You should do more thorough research... https://t.co/RfCP9jVuAy",NJ
RT @Bipartisanism: FACT-CHECKED: Ted Cruz Caught BLATANTLY Lying About Obamacare Screwing His Family (VIDEO) https://t.co/g5nWL8Q9bn https:…,VA
RT @ORourkeCM: This is our political revolution #MarchforBernie #Denver #FeeltheBern https://t.co/thGIrVGSJ8,CO
"#LateRepublicanTimes

Trump: I could 'shoot somebody and I wouldn't lose voters' @CNNPolitics https://t.co/EkbZccXXqt",TX
@realDonaldTrump on the stump in Pella. #IowaCaucus https://t.co/ZB5VNVtZBC,TX
"RT @EsotericCD: If ""Vermin Supreme"" were running in GOP primary, I'm pretty sure Chuck Grassley would find time to intro him at IA rally wh…",CA
